MMMM_YY,Employee_ID,Age,Gender,City,Education_Level,Department,Income,Date_Of_Joining,LastWorkingDate,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Overtime_Flag,Attrition,Tenure_Months,Age_At_Joining,Rating_Increased,Income_Increased,Grade_Change,Overtime_Ratio,Age_scaled,Income_scaled,Tenure_Months_scaled,Total_Business_Value_scaled
01-04-2022,10257,29,1,MUM,1,HR & Admin,92794,21-09-2020,,Senior Analyst,1,28588,4,0,0,19,27.41666667,1,0,0,0.1,-1.002294632,2.237715379,-0.562320799,-0.653217018
01-05-2022,10257,29,1,MUM,1,HR & Admin,92794,21-09-2020,,Senior Analyst,1,43220,3,0,0,20,27.33333333,0,0,0,0.095238095,-1.002294632,2.237715379,-0.490454301,-0.418554958
01-06-2022,10257,29,1,MUM,1,HR & Admin,92794,21-09-2020,,Senior Analyst,1,17884,2,0,0,21,27.25,0,0,0,0.090909091,-1.002294632,2.237715379,-0.418587802,-0.824883414
01-07-2022,10257,29,1,MUM,1,HR & Admin,92794,21-09-2020,,Senior Analyst,1,82570,2,0,0,22,27.16666667,0,0,0,0.086956522,-1.002294632,2.237715379,-0.346721304,0.212524325
01-08-2022,10257,29,1,MUM,1,HR & Admin,92794,21-09-2020,,Senior Analyst,1,34344,3,1,0,23,27.08333333,1,0,0,0.083333333,-1.002294632,2.237715379,-0.274854805,-0.560904633
01-09-2022,10257,29,1,MUM,1,HR & Admin,92794,21-09-2020,,Senior Analyst,1,85884,2,0,0,24,27,0,0,0,0.08,-1.002294632,2.237715379,-0.202988307,0.265672908
01-10-2022,10257,29,1,MUM,1,HR & Admin,56687.6398,21-09-2020,,Senior Analyst,1,85542,4,0,0,25,26.91666667,1,0,0,0.076923077,-1.002294632,0.043839536,-0.131121808,0.260188051
01-11-2022,10257,29,1,MUM,1,HR & Admin,92794,21-09-2020,,Senior Analyst,1,58694,3,0,0,26,26.83333333,0,1,0,0.074074074,-1.002294632,2.237715379,-0.05925531,-0.170389245
01-12-2022,10257,29,1,MUM,1,HR & Admin,92794,21-09-2020,,Senior Analyst,1,42625,2,0,0,27,26.75,0,0,0,0.071428571,-1.002294632,2.237715379,0.012611188,-0.428097326
01-01-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,-6510,2,1,0,4,27.66666667,0,0,0,3.4,-1.104814102,-0.328910251,-1.640318276,-1.216104456
01-02-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,16083,3,1,0,5,27.58333333,1,0,0,2.833333333,-1.104814102,-0.328910251,-1.568451777,-0.853767118
01-03-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,47634,3,1,0,6,27.5,0,0,0,2.428571429,-1.104814102,-0.328910251,-1.496585279,-0.347765023
01-04-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,42257,3,0,0,7,27.41666667,0,0,0,2.125,-1.104814102,-0.328910251,-1.42471878,-0.43399916
01-05-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,67157,2,1,0,8,27.33333333,0,0,0,1.888888889,-1.104814102,-0.328910251,-1.352852282,-0.034663095
01-06-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,36038,2,1,0,9,27.25,0,0,0,1.7,-1.104814102,-0.328910251,-1.280985784,-0.533736951
01-07-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,11376,2,1,0,10,27.16666667,0,0,0,1.545454545,-1.104814102,-0.328910251,-1.209119285,-0.929256069
01-08-2021,10258,28,1,MUM,1,Operations,55703.72842,12-09-2020,,Senior Analyst,3,34350,3,1,0,11,27.08333333,1,1,0,1.416666667,-1.104814102,-0.015944375,-1.137252787,-0.560808408
01-09-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,1231,2,0,0,12,27,0,0,0,1.307692308,-1.104814102,-0.328910251,-1.065386288,-1.091957449
01-10-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,-13867,1,1,0,13,26.91666667,0,0,0,1.214285714,-1.104814102,-0.328910251,-0.99351979,-1.334093028
01-11-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,59006,2,1,0,14,26.83333333,1,0,0,1.133333333,-1.104814102,-0.328910251,-0.921653291,-0.165385516
01-12-2021,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,3,15460,1,1,0,15,26.75,0,0,0,1.0625,-1.104814102,-0.328910251,-0.849786793,-0.863758539
01-01-2022,10258,28,1,MUM,1,Operations,55703.72842,12-09-2020,,Senior Analyst,4,62361,2,1,0,16,26.66666667,1,1,1,1,-1.104814102,-0.015944375,-0.777920294,-0.111579391
01-02-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,45031,4,1,0,17,26.58333333,1,0,1,0.944444444,-1.104814102,-0.328910251,-0.706053796,-0.389510877
01-03-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,18392,3,0,0,18,26.5,0,0,1,0.894736842,-1.104814102,-0.328910251,-0.634187298,-0.816736316
01-04-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,35353,4,1,0,19,26.41666667,1,0,1,0.85,-1.104814102,-0.328910251,-0.562320799,-0.544722702
01-05-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,27889,3,0,0,20,26.33333333,0,0,1,0.80952381,-1.104814102,-0.328910251,-0.490454301,-0.664427296
01-06-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,63260,2,0,0,21,26.25,0,0,1,0.772727273,-1.104814102,-0.328910251,-0.418587802,-0.097161595
01-07-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,59027,3,1,0,22,26.16666667,1,0,1,0.739130435,-1.104814102,-0.328910251,-0.346721304,-0.165048726
01-08-2022,10258,28,1,MUM,1,Operations,55703.72842,12-09-2020,,Senior Analyst,4,13032,3,1,0,23,26.08333333,0,1,1,0.708333333,-1.104814102,-0.015944375,-0.274854805,-0.902697815
01-09-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,32059,2,0,0,24,26,0,0,1,0.68,-1.104814102,-0.328910251,-0.202988307,-0.597550533
01-10-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,7850,2,1,0,25,25.91666667,0,0,1,0.653846154,-1.104814102,-0.328910251,-0.131121808,-0.985804621
01-11-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,19102,3,1,0,26,25.83333333,1,0,1,0.62962963,-1.104814102,-0.328910251,-0.05925531,-0.805349625
01-12-2022,10258,28,1,MUM,1,Operations,50553,12-09-2020,,Senior Analyst,4,35922,2,0,0,27,25.75,0,0,1,0.607142857,-1.104814102,-0.328910251,0.012611188,-0.535597312
01-01-2021,10259,30,1,PUN,0,Retail Banking,48549,14-03-2019,,Senior Analyst,3,207047,2,1,0,22,28.16666667,0,0,0,0.304347826,-0.899775163,-0.450676255,-0.346721304,2.208835785
01-02-2021,10259,30,1,PUN,0,Retail Banking,48549,14-03-2019,,Senior Analyst,3,135697,2,0,0,23,28.08333333,0,0,0,0.291666667,-0.899775163,-0.450676255,-0.274854805,1.064553527
01-03-2021,10259,30,1,PUN,0,Retail Banking,48549,14-03-2019,,Senior Analyst,3,116744,3,1,0,24,28,1,0,0,0.28,-0.899775163,-0.450676255,-0.202988307,0.760593027
01-04-2021,10259,30,1,PUN,0,Retail Banking,54299.4249,14-03-2019,,Senior Analyst,3,172249,2,0,0,25,27.91666667,0,1,0,0.269230769,-0.899775163,-0.101271934,-0.131121808,1.650759625
01-05-2021,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,79465,3,0,0,26,27.83333333,1,0,0,0.259259259,-0.899775163,-0.280544114,-0.05925531,0.162727599
01-06-2021,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,142494,3,1,0,27,27.75,0,0,0,0.25,-0.899775163,-0.280544114,0.012611188,1.173561046
01-07-2021,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,68764,2,0,0,28,27.66666667,0,0,0,0.24137931,-0.899775163,-0.280544114,0.084477687,-0.008890683
01-08-2021,10259,30,1,PUN,0,Retail Banking,54299.4249,14-03-2019,,Senior Analyst,3,138564,4,0,0,29,27.58333333,1,1,0,0.233333333,-0.899775163,-0.101271934,0.156344185,1.110533306
01-09-2021,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,68491,2,0,0,30,27.5,0,0,0,0.225806452,-0.899775163,-0.280544114,0.228210684,-0.013268946
01-10-2021,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,93331,2,0,0,31,27.41666667,0,0,0,0.21875,-0.899775163,-0.280544114,0.300077182,0.385104863
01-11-2021,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,15494,2,0,0,32,27.33333333,0,0,0,0.212121212,-0.899775163,-0.280544114,0.371943681,-0.863213261
01-12-2021,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,178238,4,0,0,33,27.25,1,0,0,0.205882353,-0.899775163,-0.280544114,0.443810179,1.746808769
01-01-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,128178,2,0,0,34,27.16666667,0,0,0,0.2,-0.899775163,-0.280544114,0.515676678,0.943966865
01-02-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,104305,3,1,0,35,27.08333333,1,0,0,0.194444444,-0.899775163,-0.280544114,0.587543176,0.561101408
01-03-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,94329,2,1,0,36,27,0,0,0,0.189189189,-0.899775163,-0.280544114,0.659409674,0.401110381
01-04-2022,10259,39,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,93580,5,0,0,37,35.91666667,1,0,0,0.184210526,0.022900059,-0.280544114,0.731276173,0.389098224
01-05-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,74245,2,0,0,38,26.83333333,0,0,0,0.179487179,-0.899775163,-0.280544114,0.803142671,0.079011364
01-06-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,20873,4,1,0,39,26.75,1,0,0,0.175,-0.899775163,-0.280544114,0.87500917,-0.776947048
01-07-2022,10259,39,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,206809,2,1,0,40,35.66666667,0,0,0,0.170731707,0.022900059,-0.280544114,0.946875668,2.205018838
01-08-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,131515,3,0,0,41,26.58333333,1,0,0,0.166666667,-0.899775163,-0.280544114,1.018742167,0.997484313
01-09-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,134780,5,0,0,42,26.5,1,0,0,0.162790698,-0.899775163,-0.280544114,1.090608665,1.049847054
01-10-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,103075,2,0,0,43,26.41666667,0,0,0,0.159090909,-0.899775163,-0.280544114,1.162475163,0.541375169
01-11-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,195356,2,0,0,44,26.33333333,0,0,0,0.155555556,-0.899775163,-0.280544114,1.234341662,2.021340285
01-12-2022,10259,30,1,PUN,0,Retail Banking,51349,14-03-2019,,Senior Analyst,3,187464,3,0,0,45,26.25,1,0,0,0.152173913,-0.899775163,-0.280544114,1.30620816,1.894771602
01-01-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,21715,3,1,0,9,48.25,0,0,0,1.3,1.04809475,-0.766939752,-1.280985784,-0.763443395
01-02-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,-11272,1,1,0,10,48.16666667,0,0,0,1.181818182,1.04809475,-0.766939752,-1.209119285,-1.292475474
01-03-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,52641,2,0,0,11,48.08333333,1,0,0,1.083333333,1.04809475,-0.766939752,-1.137252787,-0.267464795
01-04-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,32999,2,0,0,12,48,0,0,0,1,1.04809475,-0.766939752,-1.065386288,-0.582475196
01-05-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,46054,2,0,0,13,47.91666667,0,0,0,0.928571429,1.04809475,-0.766939752,-0.99351979,-0.37310442
01-06-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,-13928,2,1,0,14,47.83333333,0,0,0,0.866666667,1.04809475,-0.766939752,-0.921653291,-1.335071321
01-07-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,49756,3,1,0,15,47.75,1,0,0,0.8125,1.04809475,-0.766939752,-0.849786793,-0.313733251
01-08-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,17195,3,0,0,16,47.66666667,0,0,0,0.764705882,1.04809475,-0.766939752,-0.777920294,-0.835933315
01-09-2021,10260,49,1,BLR,1,Operations,55703.72842,01-04-2020,,Senior Analyst,1,39889,1,1,0,17,47.58333333,0,1,0,0.722222222,1.04809475,-0.015944375,-0.706053796,-0.47197618
01-10-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,27484,2,1,0,18,47.5,1,0,0,0.684210526,1.04809475,-0.766939752,-0.634187298,-0.670922521
01-11-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,11063,4,1,0,19,47.41666667,1,0,0,0.65,1.04809475,-0.766939752,-0.562320799,-0.934275835
01-12-2021,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,30635,4,1,0,20,47.33333333,0,0,0,0.619047619,1.04809475,-0.766939752,-0.490454301,-0.620388066
01-01-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,26415,1,0,0,21,47.25,0,0,0,0.590909091,1.04809475,-0.766939752,-0.418587802,-0.688066708
01-02-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,22698,3,0,0,22,47.16666667,1,0,0,0.565217391,1.04809475,-0.766939752,-0.346721304,-0.747678441
01-03-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,26709,1,0,0,23,47.08333333,0,0,0,0.541666667,1.04809475,-0.766939752,-0.274854805,-0.683351656
01-04-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,39836,2,1,0,24,47,1,0,0,0.52,1.04809475,-0.766939752,-0.202988307,-0.472826173
01-05-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,8874,3,0,0,25,46.91666667,1,0,0,0.5,1.04809475,-0.766939752,-0.131121808,-0.969382126
01-06-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,45132,2,1,0,26,46.83333333,0,0,0,0.481481481,1.04809475,-0.766939752,-0.05925531,-0.38789108
01-07-2022,10260,49,1,BLR,1,Operations,55703.72842,01-04-2020,,Senior Analyst,1,8356,2,0,0,27,46.75,0,1,0,0.464285714,1.04809475,-0.015944375,0.012611188,-0.977689599
01-08-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,37040,1,1,0,28,46.66666667,0,0,0,0.448275862,1.04809475,-0.766939752,0.084477687,-0.517667283
01-09-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,16319,3,0,0,29,46.58333333,1,0,0,0.433333333,1.04809475,-0.766939752,0.156344185,-0.849982247
01-10-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,-10259,2,0,0,30,46.5,0,0,0,0.419354839,1.04809475,-0.766939752,0.228210684,-1.276229392
01-11-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,39101,1,1,0,31,46.41666667,0,0,0,0.40625,1.04809475,-0.766939752,0.300077182,-0.484613804
01-12-2022,10260,49,1,BLR,1,Operations,43344,01-04-2020,,Senior Analyst,1,15799,2,1,0,32,46.33333333,1,0,0,0.393939394,1.04809475,-0.766939752,0.371943681,-0.858321795
01-01-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,46784,3,1,0,32,28.33333333,0,0,0,0.454545455,-0.797255694,0.755196055,0.371943681,-0.361396977
01-02-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,16948,1,0,0,33,28.25,0,0,0,0.441176471,-0.797255694,0.755196055,0.443810179,-0.839894601
01-03-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,-26761,4,0,0,34,28.16666667,1,0,0,0.428571429,-0.797255694,0.755196055,0.515676678,-1.540881752
01-04-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,30341,3,0,0,35,28.08333333,0,0,0,0.416666667,-0.797255694,0.755196055,0.587543176,-0.625103118
01-05-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,44361,3,1,0,36,28,0,0,0,0.405405405,-0.797255694,0.755196055,0.659409674,-0.400256065
01-06-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,23559,3,0,0,37,27.91666667,0,0,0,0.394736842,-0.797255694,0.755196055,0.731276173,-0.733870073
01-07-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,18232,2,0,0,38,27.83333333,0,0,0,0.384615385,-0.797255694,0.755196055,0.803142671,-0.819302331
01-08-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,6630,2,1,0,39,27.75,0,0,0,0.375,-0.797255694,0.755196055,0.87500917,-1.005370485
01-09-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,24353,2,0,0,40,27.66666667,0,0,0,0.365853659,-0.797255694,0.755196055,0.946875668,-0.721136225
01-10-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,19899,1,1,0,41,27.58333333,0,0,0,0.357142857,-0.797255694,0.755196055,1.018742167,-0.792567664
01-11-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,38045,2,1,0,42,27.5,1,0,0,0.348837209,-0.797255694,0.755196055,1.090608665,-0.501549502
01-12-2021,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,20724,3,1,0,43,27.41666667,1,0,0,0.340909091,-0.797255694,0.755196055,1.162475163,-0.77933665
01-01-2022,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,48772,4,1,0,44,27.33333333,1,0,0,0.333333333,-0.797255694,0.755196055,1.234341662,-0.329514242
01-02-2022,10261,31,0,AHM,1,Operations,68395,01-05-2018,,Deputy Manager,1,33072,3,0,0,45,27.25,0,0,0,0.326086957,-0.797255694,0.755196055,1.30620816,-0.581304452
01-03-2022,10261,31,0,AHM,1,Operations,71227,01-05-2018,,Deputy Manager,1,-32235,3,1,0,46,27.16666667,0,1,0,0.319148936,-0.797255694,0.927272564,1.378074659,-1.628671535
01-04-2022,10261,31,0,AHM,1,Operations,71227,01-05-2018,,Deputy Manager,1,-25549,4,0,0,47,27.08333333,1,0,0,0.3125,-0.797255694,0.927272564,1.449941157,-1.521444189
01-05-2022,10261,31,0,AHM,1,Operations,55703.72842,01-05-2018,,Deputy Manager,1,17525,4,1,0,48,27,0,0,0,0.306122449,-0.797255694,-0.015944375,1.521807656,-0.830640909
01-06-2022,10261,31,0,AHM,1,Operations,71227,01-05-2018,,Deputy Manager,1,30320,2,1,0,49,26.91666667,0,1,0,0.3,-0.797255694,0.927272564,1.593674154,-0.625439907
01-07-2022,10261,31,0,AHM,1,Operations,71227,01-05-2018,,Deputy Manager,1,48303,3,1,0,50,26.83333333,1,0,0,0.294117647,-0.797255694,0.927272564,1.665540653,-0.337035873
01-08-2022,10261,31,0,AHM,1,Operations,71227,01-05-2018,,Deputy Manager,1,-172,2,1,0,51,26.75,0,0,0,0.288461538,-0.797255694,0.927272564,1.737407151,-1.114458192
01-09-2022,10261,31,0,AHM,1,Operations,71227,01-05-2018,,Deputy Manager,1,11633,3,1,0,52,26.66666667,1,0,0,0.283018868,-0.797255694,0.927272564,1.809273649,-0.925134407
01-10-2022,10261,31,0,AHM,1,Operations,71227,01-05-2018,,Deputy Manager,1,4722,1,0,0,53,26.58333333,0,0,0,0.277777778,-0.797255694,0.927272564,1.881140148,-1.035970212
01-11-2022,10261,31,0,AHM,1,Operations,71227,01-05-2018,,Deputy Manager,1,57220,3,1,0,54,26.5,1,0,0,0.272727273,-0.797255694,0.927272564,1.953006646,-0.194028657
01-12-2022,10261,31,0,AHM,1,Operations,71227,01-05-2018,,Deputy Manager,1,34227,2,1,0,55,26.41666667,0,0,0,0.267857143,-0.797255694,0.927272564,2.024873145,-0.562781032
01-01-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,3666,4,0,0,25,49.91666667,0,0,0,0.230769231,1.355653158,-0.25696866,-0.131121808,-1.05290591
01-02-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,49652,3,0,0,26,49.83333333,0,0,0,0.222222222,1.355653158,-0.25696866,-0.05925531,-0.31540116
01-03-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,35495,3,0,0,27,49.75,0,0,0,0.214285714,1.355653158,-0.25696866,0.012611188,-0.542445364
01-04-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,54215,2,0,0,28,49.66666667,0,0,0,0.206896552,1.355653158,-0.25696866,0.084477687,-0.242221623
01-05-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,75827,4,0,0,29,49.58333333,1,0,0,0.2,1.355653158,-0.25696866,0.156344185,0.104382836
01-06-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,-3179,3,0,0,30,49.5,0,0,0,0.193548387,1.355653158,-0.25696866,0.228210684,-1.162683234
01-07-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,21347,4,0,0,31,49.41666667,1,0,0,0.1875,1.355653158,-0.25696866,0.300077182,-0.769345229
01-08-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,89636,3,1,0,32,49.33333333,0,0,0,0.181818182,1.355653158,-0.25696866,0.371943681,0.325845957
01-09-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,94767,2,0,0,33,49.25,0,0,0,0.176470588,1.355653158,-0.25696866,0.443810179,0.408134846
01-10-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,15542,3,0,0,34,49.16666667,1,0,0,0.171428571,1.355653158,-0.25696866,0.515676678,-0.862443456
01-11-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,28322,3,1,0,35,49.08333333,0,0,0,0.166666667,1.355653158,-0.25696866,0.587543176,-0.657483018
01-12-2021,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,-883,3,0,0,36,49,0,0,0,0.162162162,1.355653158,-0.25696866,0.659409674,-1.125860921
01-01-2022,10262,39,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,9303,3,0,0,37,35.91666667,0,0,0,0.157894737,0.022900059,-0.25696866,0.731276173,-0.962501999
01-02-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,14386,3,1,0,38,48.83333333,0,0,0,0.153846154,1.355653158,-0.25696866,0.803142671,-0.880982914
01-03-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,55477,3,1,0,39,48.75,0,0,0,0.15,1.355653158,-0.25696866,0.87500917,-0.221982181
01-04-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,57512,3,0,0,40,48.66666667,0,0,0,0.146341463,1.355653158,-0.25696866,0.946875668,-0.189345679
01-05-2022,10262,52,0,PUN,2,IT & Digital,59033.88836,04-12-2018,,Associate Manager,2,15261,4,1,0,41,48.58333333,1,1,0,0.142857143,1.355653158,0.186401068,1.018742167,-0.86695002
01-06-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,-49885,3,0,0,42,48.5,0,0,0,0.139534884,1.355653158,-0.25696866,1.090608665,-1.911735051
01-07-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,40975,3,0,0,43,48.41666667,0,0,0,0.136363636,1.355653158,-0.25696866,1.162475163,-0.454559354
01-08-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,59471,3,0,0,44,48.33333333,0,0,0,0.133333333,1.355653158,-0.25696866,1.234341662,-0.157928035
01-09-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,35719,4,0,0,45,48.25,1,0,0,0.130434783,1.355653158,-0.25696866,1.30620816,-0.538852943
01-10-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,54950,2,1,0,46,48.16666667,0,0,0,0.127659574,1.355653158,-0.25696866,1.378074659,-0.230433993
01-11-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,-32224,2,0,0,47,48.08333333,0,0,0,0.125,1.355653158,-0.25696866,1.449941157,-1.628495122
01-12-2022,10262,52,0,PUN,2,IT & Digital,51737,04-12-2018,,Associate Manager,2,-6384,3,0,0,48,48,1,0,0,0.12244898,1.355653158,-0.25696866,1.521807656,-1.21408372
01-01-2021,10263,27,1,BLR,1,Retail Banking,43311,16-02-2020,,Deputy Manager,3,129725,1,0,0,11,26.08333333,0,0,0,0.25,-1.207333571,-0.768944881,-1.137252787,0.968777021
